Absolute path;Relative path;Class
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2764.txt;dataset_copy\3\2764.txt;2764.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2769.txt;dataset_copy\3\2769.txt;2769.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2777.txt;dataset_copy\3\2777.txt;2777.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2788.txt;dataset_copy\3\2788.txt;2788.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2797.txt;dataset_copy\3\2797.txt;2797.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2799.txt;dataset_copy\3\2799.txt;2799.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2814.txt;dataset_copy\3\2814.txt;2814.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2815.txt;dataset_copy\3\2815.txt;2815.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2829.txt;dataset_copy\3\2829.txt;2829.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2837.txt;dataset_copy\3\2837.txt;2837.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2847.txt;dataset_copy\3\2847.txt;2847.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2857.txt;dataset_copy\3\2857.txt;2857.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2876.txt;dataset_copy\3\2876.txt;2876.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2888.txt;dataset_copy\3\2888.txt;2888.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2892.txt;dataset_copy\3\2892.txt;2892.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2906.txt;dataset_copy\3\2906.txt;2906.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2928.txt;dataset_copy\3\2928.txt;2928.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2933.txt;dataset_copy\3\2933.txt;2933.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2937.txt;dataset_copy\3\2937.txt;2937.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2951.txt;dataset_copy\3\2951.txt;2951.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2965.txt;dataset_copy\3\2965.txt;2965.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2970.txt;dataset_copy\3\2970.txt;2970.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\2985.txt;dataset_copy\3\2985.txt;2985.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3013.txt;dataset_copy\3\3013.txt;3013.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3017.txt;dataset_copy\3\3017.txt;3017.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3053.txt;dataset_copy\3\3053.txt;3053.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3054.txt;dataset_copy\3\3054.txt;3054.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3071.txt;dataset_copy\3\3071.txt;3071.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3073.txt;dataset_copy\3\3073.txt;3073.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3078.txt;dataset_copy\3\3078.txt;3078.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3083.txt;dataset_copy\3\3083.txt;3083.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3085.txt;dataset_copy\3\3085.txt;3085.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3102.txt;dataset_copy\3\3102.txt;3102.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3106.txt;dataset_copy\3\3106.txt;3106.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3114.txt;dataset_copy\3\3114.txt;3114.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3119.txt;dataset_copy\3\3119.txt;3119.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3121.txt;dataset_copy\3\3121.txt;3121.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3138.txt;dataset_copy\3\3138.txt;3138.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3141.txt;dataset_copy\3\3141.txt;3141.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3143.txt;dataset_copy\3\3143.txt;3143.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3145.txt;dataset_copy\3\3145.txt;3145.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3148.txt;dataset_copy\3\3148.txt;3148.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3151.txt;dataset_copy\3\3151.txt;3151.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3159.txt;dataset_copy\3\3159.txt;3159.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3161.txt;dataset_copy\3\3161.txt;3161.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3164.txt;dataset_copy\3\3164.txt;3164.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3166.txt;dataset_copy\3\3166.txt;3166.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3187.txt;dataset_copy\3\3187.txt;3187.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3191.txt;dataset_copy\3\3191.txt;3191.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3208.txt;dataset_copy\3\3208.txt;3208.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3230.txt;dataset_copy\3\3230.txt;3230.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3236.txt;dataset_copy\3\3236.txt;3236.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3246.txt;dataset_copy\3\3246.txt;3246.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3274.txt;dataset_copy\3\3274.txt;3274.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3283.txt;dataset_copy\3\3283.txt;3283.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3295.txt;dataset_copy\3\3295.txt;3295.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3297.txt;dataset_copy\3\3297.txt;3297.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3321.txt;dataset_copy\3\3321.txt;3321.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3327.txt;dataset_copy\3\3327.txt;3327.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3369.txt;dataset_copy\3\3369.txt;3369.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3375.txt;dataset_copy\3\3375.txt;3375.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3436.txt;dataset_copy\3\3436.txt;3436.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3442.txt;dataset_copy\3\3442.txt;3442.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3443.txt;dataset_copy\3\3443.txt;3443.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3446.txt;dataset_copy\3\3446.txt;3446.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3452.txt;dataset_copy\3\3452.txt;3452.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3453.txt;dataset_copy\3\3453.txt;3453.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3462.txt;dataset_copy\3\3462.txt;3462.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3477.txt;dataset_copy\3\3477.txt;3477.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3511.txt;dataset_copy\3\3511.txt;3511.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3514.txt;dataset_copy\3\3514.txt;3514.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3527.txt;dataset_copy\3\3527.txt;3527.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3531.txt;dataset_copy\3\3531.txt;3531.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3534.txt;dataset_copy\3\3534.txt;3534.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3561.txt;dataset_copy\3\3561.txt;3561.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3573.txt;dataset_copy\3\3573.txt;3573.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3585.txt;dataset_copy\3\3585.txt;3585.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3591.txt;dataset_copy\3\3591.txt;3591.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3599.txt;dataset_copy\3\3599.txt;3599.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3607.txt;dataset_copy\3\3607.txt;3607.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3647.txt;dataset_copy\3\3647.txt;3647.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3664.txt;dataset_copy\3\3664.txt;3664.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3675.txt;dataset_copy\3\3675.txt;3675.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3727.txt;dataset_copy\3\3727.txt;3727.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3730.txt;dataset_copy\3\3730.txt;3730.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3745.txt;dataset_copy\3\3745.txt;3745.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3748.txt;dataset_copy\3\3748.txt;3748.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3749.txt;dataset_copy\3\3749.txt;3749.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3751.txt;dataset_copy\3\3751.txt;3751.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3766.txt;dataset_copy\3\3766.txt;3766.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3779.txt;dataset_copy\3\3779.txt;3779.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3793.txt;dataset_copy\3\3793.txt;3793.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3794.txt;dataset_copy\3\3794.txt;3794.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3796.txt;dataset_copy\3\3796.txt;3796.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3797.txt;dataset_copy\3\3797.txt;3797.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3809.txt;dataset_copy\3\3809.txt;3809.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3813.txt;dataset_copy\3\3813.txt;3813.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3821.txt;dataset_copy\3\3821.txt;3821.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3833.txt;dataset_copy\3\3833.txt;3833.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3841.txt;dataset_copy\3\3841.txt;3841.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3843.txt;dataset_copy\3\3843.txt;3843.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3873.txt;dataset_copy\3\3873.txt;3873.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3892.txt;dataset_copy\3\3892.txt;3892.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3911.txt;dataset_copy\3\3911.txt;3911.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3918.txt;dataset_copy\3\3918.txt;3918.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3927.txt;dataset_copy\3\3927.txt;3927.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3930.txt;dataset_copy\3\3930.txt;3930.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3944.txt;dataset_copy\3\3944.txt;3944.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3945.txt;dataset_copy\3\3945.txt;3945.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3950.txt;dataset_copy\3\3950.txt;3950.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3957.txt;dataset_copy\3\3957.txt;3957.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3958.txt;dataset_copy\3\3958.txt;3958.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3962.txt;dataset_copy\3\3962.txt;3962.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\3985.txt;dataset_copy\3\3985.txt;3985.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4020.txt;dataset_copy\3\4020.txt;4020.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4030.txt;dataset_copy\3\4030.txt;4030.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4070.txt;dataset_copy\3\4070.txt;4070.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4081.txt;dataset_copy\3\4081.txt;4081.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4090.txt;dataset_copy\3\4090.txt;4090.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4094.txt;dataset_copy\3\4094.txt;4094.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4099.txt;dataset_copy\3\4099.txt;4099.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4105.txt;dataset_copy\3\4105.txt;4105.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4115.txt;dataset_copy\3\4115.txt;4115.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4116.txt;dataset_copy\3\4116.txt;4116.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4119.txt;dataset_copy\3\4119.txt;4119.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4136.txt;dataset_copy\3\4136.txt;4136.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4150.txt;dataset_copy\3\4150.txt;4150.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4154.txt;dataset_copy\3\4154.txt;4154.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4161.txt;dataset_copy\3\4161.txt;4161.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4175.txt;dataset_copy\3\4175.txt;4175.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4187.txt;dataset_copy\3\4187.txt;4187.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4193.txt;dataset_copy\3\4193.txt;4193.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4196.txt;dataset_copy\3\4196.txt;4196.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4200.txt;dataset_copy\3\4200.txt;4200.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4213.txt;dataset_copy\3\4213.txt;4213.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4223.txt;dataset_copy\3\4223.txt;4223.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4233.txt;dataset_copy\3\4233.txt;4233.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4234.txt;dataset_copy\3\4234.txt;4234.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4240.txt;dataset_copy\3\4240.txt;4240.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4243.txt;dataset_copy\3\4243.txt;4243.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4255.txt;dataset_copy\3\4255.txt;4255.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4300.txt;dataset_copy\3\4300.txt;4300.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4304.txt;dataset_copy\3\4304.txt;4304.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4319.txt;dataset_copy\3\4319.txt;4319.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4326.txt;dataset_copy\3\4326.txt;4326.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4345.txt;dataset_copy\3\4345.txt;4345.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4361.txt;dataset_copy\3\4361.txt;4361.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4367.txt;dataset_copy\3\4367.txt;4367.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4376.txt;dataset_copy\3\4376.txt;4376.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4382.txt;dataset_copy\3\4382.txt;4382.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4388.txt;dataset_copy\3\4388.txt;4388.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4402.txt;dataset_copy\3\4402.txt;4402.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4411.txt;dataset_copy\3\4411.txt;4411.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4424.txt;dataset_copy\3\4424.txt;4424.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4431.txt;dataset_copy\3\4431.txt;4431.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4462.txt;dataset_copy\3\4462.txt;4462.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4470.txt;dataset_copy\3\4470.txt;4470.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4477.txt;dataset_copy\3\4477.txt;4477.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4485.txt;dataset_copy\3\4485.txt;4485.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4503.txt;dataset_copy\3\4503.txt;4503.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4507.txt;dataset_copy\3\4507.txt;4507.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4516.txt;dataset_copy\3\4516.txt;4516.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4521.txt;dataset_copy\3\4521.txt;4521.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4524.txt;dataset_copy\3\4524.txt;4524.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4553.txt;dataset_copy\3\4553.txt;4553.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4556.txt;dataset_copy\3\4556.txt;4556.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4559.txt;dataset_copy\3\4559.txt;4559.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4573.txt;dataset_copy\3\4573.txt;4573.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4576.txt;dataset_copy\3\4576.txt;4576.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4589.txt;dataset_copy\3\4589.txt;4589.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4593.txt;dataset_copy\3\4593.txt;4593.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4595.txt;dataset_copy\3\4595.txt;4595.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4601.txt;dataset_copy\3\4601.txt;4601.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4602.txt;dataset_copy\3\4602.txt;4602.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4604.txt;dataset_copy\3\4604.txt;4604.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4623.txt;dataset_copy\3\4623.txt;4623.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4629.txt;dataset_copy\3\4629.txt;4629.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4631.txt;dataset_copy\3\4631.txt;4631.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4633.txt;dataset_copy\3\4633.txt;4633.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4636.txt;dataset_copy\3\4636.txt;4636.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4669.txt;dataset_copy\3\4669.txt;4669.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4688.txt;dataset_copy\3\4688.txt;4688.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4691.txt;dataset_copy\3\4691.txt;4691.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4694.txt;dataset_copy\3\4694.txt;4694.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4697.txt;dataset_copy\3\4697.txt;4697.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4733.txt;dataset_copy\3\4733.txt;4733.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4739.txt;dataset_copy\3\4739.txt;4739.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4747.txt;dataset_copy\3\4747.txt;4747.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4750.txt;dataset_copy\3\4750.txt;4750.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4758.txt;dataset_copy\3\4758.txt;4758.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4773.txt;dataset_copy\3\4773.txt;4773.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4784.txt;dataset_copy\3\4784.txt;4784.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4791.txt;dataset_copy\3\4791.txt;4791.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4793.txt;dataset_copy\3\4793.txt;4793.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4800.txt;dataset_copy\3\4800.txt;4800.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4824.txt;dataset_copy\3\4824.txt;4824.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4829.txt;dataset_copy\3\4829.txt;4829.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4830.txt;dataset_copy\3\4830.txt;4830.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4833.txt;dataset_copy\3\4833.txt;4833.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4835.txt;dataset_copy\3\4835.txt;4835.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4837.txt;dataset_copy\3\4837.txt;4837.txt
C:\Users\marGO.LAPTOP-CEGVK39N\laba\dataset_copydataset_copy\3\4857.txt;dataset_copy\3\4857.txt;4857.txt
